epoch,train_total,train_pos,train_current,train_bias,train_pi,train_smooth,val_total,val_pos,val_current,val_bias,val_pi,val_smooth
31,0.08731284770708894,0.0014473682409287363,0.19397992259029523,0.048819829117375625,2.8334034723159442,0.0035452647119351734,0.14737825930982396,0.005702923090642561,0.30473102143881975,0.2597649946697596,2.9607206522623697,0.003482179318298248
32,0.08667637444653126,0.0014105786594406048,0.19210231421872448,0.04704765990098811,2.8305170792249914,0.003569157250869564,0.14597244952035987,0.0055478721591036605,0.3063900086706963,0.2528292742671742,2.9592317954353664,0.003508547059921683
33,0.08693206274583473,0.0014259648114080324,0.19291442574279896,0.04778202186410718,2.831127492600593,0.003570172868271823,0.14665456760102424,0.005594407768515141,0.3090784869124924,0.25478685550229707,2.9579857246288355,0.0035224807848479004
34,0.08662632224673317,0.001410233310022725,0.19181164311276708,0.047102009222003985,2.828934331862329,0.003583678675256284,0.14702967080862625,0.005656875182429085,0.3054837011185245,0.2579339868211444,2.960095622850501,0.003571554126892833
35,0.08618248733378345,0.0013839823012731923,0.19050679111604119,0.045855135019027916,2.8270373855456556,0.0036051890475802726,0.1458787088566932,0.005524354109162653,0.3039258944746377,0.252747631577262,2.968906573696413,0.003410759173495614
36,0.08604275115516122,0.0013758078361774638,0.1900083167042051,0.04550319947416491,2.8264646937763223,0.0036178563757959608,0.14701416536345,0.005614167177401807,0.3078630358516306,0.2570948588303898,2.9579971614229508,0.0034779247872639392
37,0.08593263482640248,0.0013694924304481619,0.18959092893338844,0.045195091871309476,2.8264403871966692,0.0036224095180831216,0.14496876273293427,0.00547396863921397,0.3076414873910987,0.24958096122612125,2.9389582201086957,0.0035289006613842817
38,0.08575463507906003,0.001361543949132334,0.18894376035087104,0.044821663374115965,2.8248991263608754,0.0036400509109068857,0.14656767104674076,0.005611269890141768,0.30753766912653824,0.2551126669893662,2.957250876772231,0.00350831165558834
39,0.08590955364716472,0.0013725608558650467,0.1892643735848105,0.045361265261042436,2.8250949204841755,0.0036404687898353083,0.14598230301124462,0.005593526253773682,0.3018504302467125,0.25577815307514823,2.950594530686088,0.003621205741971515
40,0.08585279932648993,0.0013682441687246103,0.18923855340233994,0.045174552834737376,2.8244674045649623,0.0036441842331849886,0.14625809131843456,0.005610070368504503,0.3018391011003135,0.2566021534782173,2.9553921272720114,0.0035837320864092613
